Position (mm);10 x 10 MLC parked X d10cm (LR);10 x 10 MLC parked X d10cm (GT);10 x 10 MLC parked Y d10cm (LR);10 x 10 MLC parked Y d10cm (GT);10 x 10 MLC defined X d10cm (LR);10 x 10 MLC defined X d10cm (GT);10 x 10 MLC defined Y d10cm (LR);10 x 10 MLC defined Y d10cm (GT);10 x 10 MLC defined X d15cm (LR);10 x 10 MLC defined X d15cm (GT);10 x 10 MLC defined Y d15cm (LR);10 x 10 MLC defined Y d15cm (GT);10 x 10 MLC defined X d20cm (LR);10 x 10 MLC defined X d20cm (GT);10 x 10 MLC defined Y d20cm (LR);10 x 10 MLC defined Y d20cm (GT);10 x 10 MLC defined X d25cm (LR);10 x 10 MLC defined X d25cm (GT);10 x 10 MLC defined Y d25cm (LR);10 x 10 MLC defined Y d25cm (GT);5 x 5 MLC parked X d10cm (LR);5 x 5 MLC parked X d10cm (GT);5 x 5 MLC parked Y d10cm (LR);5 x 5 MLC parked Y d10cm (GT);5 x 5 MLC defined X d10cm (LR);5 x 5 MLC defined X d10cm (GT);5 x 5 MLC defined Y d10cm (LR);5 x 5 MLC defined Y d10cm (GT);15 x 15 MLC parked X d10cm (LR);15 x 15 MLC parked X d10cm (GT);15 x 15 MLC parked Y d10cm (LR);15 x 15 MLC parked Y d10cm (GT);15 x 15 MLC defined X d10cm (LR);15 x 15 MLC defined X d10cm (GT);15 x 15 MLC defined Y d10cm (LR);15 x 15 MLC defined Y d10cm (GT)
-123;0.016958132;0.017434596;0.020551748;0.021503515;0.01427772;0.014684473;0.013471345;0.014049849;0.021962538;0.022979884;0.021234281;0.022588151;0.030654953;0.032342325;0.029786404;0.031972838;0.039933005;0.042462539;0.038843412;0.042079404;0.006328775;0.00641579;0.00742345;0.00755712;0.003609459;0.003623904;0.003411111;0.003473016;0.040095448;0.043080866;0.047006414;0.051121878;0.035661207;0.038947116;0.034567216;0.037858896
-121;0.017647421;0.018219966;0.021325199;0.02244025;0.014947491;0.015362752;0.014047442;0.01482132;0.022853744;0.023946787;0.022029736;0.023616702;0.03189904;0.033902125;0.031104339;0.033475816;0.041612369;0.044367787;0.040452617;0.043893704;0.006445669;0.006567141;0.007595582;0.007752736;0.003753859;0.003807435;0.003569324;0.003599675;0.041962584;0.045444191;0.048999708;0.053671365;0.037374509;0.041093954;0.036280373;0.040017611
-119;0.018342246;0.018975661;0.022148158;0.023468368;0.015605296;0.016001014;0.014633658;0.015550247;0.023802379;0.025069192;0.023034001;0.024816916;0.03304791;0.035312008;0.03230068;0.034917798;0.04310259;0.046305554;0.041978791;0.045832271;0.00659309;0.006765677;0.007806787;0.007950682;0.003881701;0.003969037;0.003667784;0.003763308;0.044119539;0.047926589;0.051370818;0.056345217;0.039328502;0.043587487;0.037924616;0.042173658
-117;0.018991314;0.019855005;0.023060942;0.024506118;0.016216065;0.016758232;0.015407468;0.016312934;0.024892118;0.026319638;0.024085913;0.025967523;0.034252317;0.037026975;0.033712201;0.036478914;0.044743537;0.048372123;0.043582579;0.04777976;0.00676481;0.006932756;0.008005663;0.008188734;0.004092616;0.004107404;0.003826229;0.003919862;0.046455149;0.050566888;0.053567275;0.059270391;0.041327653;0.046219698;0.039941258;0.044628562
-115;0.019819391;0.02068567;0.024166852;0.025666493;0.016874784;0.017624637;0.015981048;0.017272925;0.025893734;0.02757258;0.02515144;0.027273376;0.035756268;0.038616854;0.035032609;0.038172028;0.046501796;0.050383217;0.045622174;0.049805633;0.006949812;0.007166357;0.00825585;0.008431702;0.004211799;0.004335317;0.003964879;0.00406173;0.048786814;0.053652413;0.056290171;0.062366566;0.043511362;0.048873243;0.04174582;0.047243569
-113;0.020678431;0.021769361;0.025068748;0.026907055;0.017484217;0.018524256;0.016807169;0.018064565;0.026999836;0.028982096;0.026259689;0.028532834;0.03750403;0.040568632;0.036466798;0.040089588;0.048349572;0.052545431;0.047445848;0.051996559;0.007062493;0.007289346;0.008414342;0.008659404;0.004415601;0.00452381;0.004140274;0.004264174;0.051464087;0.056580037;0.058792081;0.065447197;0.046011462;0.051750807;0.044021309;0.049954638
-111;0.021460459;0.022664064;0.02612634;0.02816454;0.018226208;0.019354864;0.017637265;0.018996893;0.02826754;0.030374848;0.027434035;0.029953248;0.039038341;0.042391979;0.037959948;0.041857994;0.050224637;0.055079385;0.049155353;0.054359546;0.007285948;0.007493812;0.008688264;0.008970942;0.004580729;0.00470943;0.004271027;0.004424398;0.05414588;0.059838994;0.06174269;0.068841331;0.048565388;0.055020402;0.046324528;0.052884513
-109;0.022356906;0.02389249;0.027235416;0.029513148;0.019125528;0.020406646;0.018351047;0.020134143;0.029374548;0.031991226;0.028719225;0.03156531;0.040765178;0.044673192;0.039689716;0.043864189;0.052509023;0.057520882;0.050970217;0.056975529;0.007445235;0.007701114;0.008903121;0.009221414;0.004799669;0.004967888;0.004446329;0.004640741;0.057155686;0.063286912;0.064507558;0.072310602;0.051316881;0.058423341;0.048927579;0.056203971
-107;0.023327111;0.025172719;0.028474858;0.030984119;0.019982266;0.021553019;0.019273128;0.021170507;0.030851166;0.033587631;0.030181185;0.033184868;0.042543719;0.046759131;0.041399135;0.046086252;0.054773545;0.06033667;0.053298736;0.059536707;0.007610318;0.007956116;0.009135694;0.009591171;0.005009496;0.005200501;0.004652059;0.004852887;0.060206079;0.067177469;0.067921214;0.076095968;0.054454178;0.062292983;0.051783392;0.059731562
-105;0.024545542;0.026468827;0.029641567;0.032728456;0.020924511;0.022809456;0.020367895;0.022368838;0.032288896;0.035317783;0.031419401;0.034981799;0.044547754;0.049138219;0.043274747;0.048153443;0.057323526;0.063060639;0.055366872;0.062322202;0.007848258;0.008217822;0.009471146;0.009920563;0.005179992;0.005424499;0.004814168;0.005023601;0.063823181;0.071148271;0.071268445;0.080189657;0.057987738;0.066354642;0.054892058;0.063536663
-103;0.025659822;0.027897957;0.03108895;0.034381671;0.021858112;0.02404665;0.021229682;0.023659422;0.033870088;0.03728868;0.032945039;0.03678444;0.046584382;0.051730723;0.045193894;0.050860138;0.059430343;0.065969521;0.057643928;0.065243436;0.00808601;0.008506858;0.009775017;0.010296013;0.005401281;0.005734649;0.005035562;0.005325169;0.067586323;0.075522883;0.074815579;0.084498394;0.061470662;0.071027015;0.058220182;0.067755363
-101;0.026827103;0.029371339;0.032606356;0.036060922;0.023032847;0.02538259;0.022325805;0.025011532;0.035717264;0.039417933;0.034424181;0.038711635;0.048854041;0.054280258;0.047078783;0.053242792;0.062045216;0.069132181;0.060280317;0.068264084;0.008310668;0.008780425;0.010096371;0.010716744;0.005678307;0.006038012;0.005251091;0.005537054;0.071764194;0.080394492;0.078756335;0.089079179;0.065260287;0.075936742;0.061878019;0.072441029
-99;0.028176367;0.031141481;0.034124511;0.037990107;0.024076381;0.026845644;0.023467655;0.02651069;0.03740546;0.041586418;0.036273435;0.040902926;0.051093436;0.057178324;0.049398733;0.056173457;0.064672696;0.072422368;0.063130143;0.07132934;0.008540919;0.009106075;0.010404096;0.011108495;0.005933225;0.006268536;0.00546216;0.005848587;0.07604054;0.085615552;0.082996402;0.094209244;0.069898889;0.081606529;0.06587491;0.077753762
-97;0.029531947;0.032942861;0.03588992;0.040197865;0.025479898;0.028615913;0.024701058;0.028118778;0.039260215;0.044043798;0.038031596;0.043286938;0.053391225;0.060200525;0.052028311;0.058956397;0.06796415;0.076146146;0.065891673;0.074993627;0.008852392;0.009437913;0.010747012;0.011574249;0.006221478;0.006551535;0.005680184;0.006180312;0.080546094;0.091250777;0.08767624;0.099567313;0.074795425;0.08820439;0.070548197;0.083504109
-95;0.031178933;0.034863985;0.037666457;0.042353554;0.026901301;0.030479018;0.025857927;0.029870445;0.041387134;0.046576075;0.040101967;0.045788722;0.056029945;0.063141561;0.054426174;0.062158685;0.071161982;0.079812536;0.069024013;0.078594188;0.009100651;0.009864377;0.011152149;0.012045437;0.006452125;0.006947316;0.006003038;0.006429695;0.08567157;0.097375233;0.092595292;0.105785574;0.07983602;0.096106355;0.075360804;0.089742769
-93;0.032722322;0.036772094;0.039459276;0.044498828;0.028289221;0.032348032;0.027356729;0.031737518;0.043507931;0.049354448;0.042087104;0.048458244;0.058625998;0.06662688;0.05713664;0.065575411;0.074309543;0.083708474;0.072084294;0.08231583;0.009534491;0.010288779;0.011591757;0.012538101;0.006772724;0.007318557;0.006287948;0.006795511;0.091328645;0.104949265;0.097692752;0.112799254;0.085976668;0.106533856;0.080749708;0.097246238
-91;0.034353033;0.03929715;0.041506404;0.047211664;0.029918295;0.034409298;0.028857439;0.033915136;0.045899978;0.052325416;0.044359649;0.051331192;0.061691807;0.070322273;0.059954366;0.06903979;0.077909944;0.087999745;0.075606587;0.086604639;0.009851883;0.010722205;0.012065459;0.013101146;0.007114052;0.007758459;0.006478182;0.007153197;0.097630194;0.11496169;0.103594011;0.122390921;0.092918407;0.121516388;0.086663215;0.107004483
-89;0.036322036;0.041692047;0.043665282;0.049932309;0.03184757;0.03683493;0.030627536;0.036124345;0.048632721;0.055417647;0.046774826;0.054446824;0.065163738;0.074246837;0.063242454;0.072985466;0.081537876;0.092469553;0.079346854;0.0913013;0.010107306;0.011203847;0.012469578;0.013749838;0.007343936;0.008153195;0.006837083;0.007528715;0.10462343;0.13013305;0.109895416;0.137467613;0.100902067;0.146150359;0.093277254;0.121776604
-87;0.038585398;0.044128596;0.04588433;0.052629524;0.033867171;0.03917446;0.032392708;0.038555684;0.051291861;0.05880234;0.049493687;0.057812277;0.068725644;0.078295536;0.066206056;0.076897784;0.085424005;0.097398457;0.083041516;0.095430793;0.010568546;0.011768255;0.012962303;0.014382229;0.007750416;0.008630952;0.007171991;0.008048985;0.112510189;0.159647443;0.116850084;0.167071717;0.11079892;0.188951116;0.100929995;0.149098089
-85;0.040884838;0.046971235;0.048497895;0.055751106;0.035896627;0.041954567;0.034412443;0.041159517;0.054312877;0.062579357;0.052426986;0.061481085;0.072174655;0.082788255;0.069970512;0.081434358;0.089939892;0.102582414;0.08713719;0.100650013;0.01103594;0.01231152;0.013566099;0.015231971;0.008092228;0.009153874;0.007559937;0.00856506;0.122181427;0.214120418;0.125457629;0.219727433;0.125156651;0.255172414;0.110122149;0.200133419
-83;0.043342583;0.049907588;0.051118858;0.058937777;0.038178343;0.044768583;0.036636572;0.044155148;0.057527439;0.066745132;0.055557478;0.065306924;0.07615872;0.087810933;0.073746924;0.085899452;0.094728916;0.108448639;0.091492637;0.105805506;0.011531292;0.013004074;0.014119908;0.015901364;0.008518337;0.00973136;0.008022359;0.009058583;0.135711106;0.291519983;0.136566212;0.295496943;0.146399526;0.341653999;0.121587324;0.274282207
-81;0.04615711;0.053372381;0.054053596;0.062304087;0.040761424;0.04812304;0.039220649;0.047230352;0.060949584;0.070975105;0.058882473;0.069361171;0.080713749;0.09321079;0.077997705;0.091265189;0.099537618;0.114582669;0.096495242;0.112299261;0.011989108;0.013612057;0.014781395;0.01675654;0.009004067;0.010281694;0.008376636;0.009589081;0.157532558;0.382480845;0.153530652;0.38594673;0.180130504;0.438461744;0.138991612;0.367061586
-79;0.049151938;0.056943902;0.057107386;0.066170268;0.043518638;0.051869146;0.042060732;0.051014444;0.065086822;0.0757472;0.062635335;0.074400428;0.085359012;0.099207448;0.082675055;0.096816774;0.104816825;0.122170503;0.101580567;0.118525363;0.012595768;0.014444101;0.015401853;0.017687789;0.009412878;0.01104976;0.008839843;0.010266167;0.202507723;0.480663698;0.18750777;0.483417971;0.241284336;0.538549751;0.167638718;0.466538585
-77;0.052402924;0.0609918;0.060444634;0.07010414;0.046806047;0.056224372;0.044992594;0.054869207;0.06924585;0.081257579;0.066981252;0.079486081;0.090403991;0.106106469;0.087725779;0.10301644;0.111030451;0.131269528;0.107288216;0.125656385;0.013177757;0.015286458;0.016312504;0.01864362;0.010010186;0.011737678;0.009301498;0.010981277;0.321628843;0.582729344;0.271213413;0.583739248;0.368931228;0.637971038;0.234008485;0.566816096
-75;0.055892061;0.065417155;0.063944102;0.074772195;0.050502352;0.060543662;0.048183772;0.059391665;0.074008876;0.087602539;0.07135713;0.085107066;0.095923855;0.11409883;0.092722395;0.109745056;0.117051262;0.143518459;0.112697934;0.133928116;0.013849721;0.016156663;0.017028569;0.019764018;0.010530668;0.012544904;0.009847232;0.011670163;0.506056577;0.683423069;0.434808303;0.68113276;0.550872702;0.733818705;0.390411337;0.666132992
-73;0.059718106;0.070459456;0.067651803;0.079505337;0.054520789;0.065672829;0.05193877;0.064350332;0.079048393;0.095288537;0.075960158;0.0917202;0.101944225;0.125275722;0.098536851;0.117746009;0.124050748;0.160785564;0.11937152;0.145188631;0.014586192;0.017113243;0.017801687;0.020892178;0.011170571;0.013501462;0.010448718;0.012556249;0.703527267;0.776428867;0.626927178;0.773914395;0.733251134;0.820572312;0.588167988;0.762194471
-71;0.064219121;0.075902642;0.072223566;0.084860713;0.058652996;0.072123523;0.0563663;0.070119807;0.084743075;0.104565233;0.08169042;0.099243398;0.109107908;0.141136309;0.104821185;0.128067667;0.132969372;0.188822292;0.126783552;0.162362988;0.015459084;0.018292853;0.018885285;0.022188009;0.011923666;0.014473684;0.011052593;0.013489275;0.847920727;0.857475668;0.795347769;0.854026324;0.865031021;0.891457983;0.772319396;0.846194898
-69;0.068840414;0.082254328;0.077057602;0.091145535;0.063442214;0.080485439;0.060822814;0.076594383;0.091029778;0.118453527;0.087606579;0.108558173;0.116733442;0.165390308;0.111372119;0.143254706;0.143579314;0.234770133;0.134787936;0.194162631;0.01629297;0.019487417;0.019862788;0.023567418;0.012720581;0.015587928;0.011834713;0.014531389;0.906206009;0.91522572;0.887070913;0.910819774;0.916493885;0.933194656;0.879783929;0.907247305
-67;0.074109419;0.090547963;0.081872478;0.099026295;0.069249933;0.09237598;0.066114482;0.085068759;0.098592916;0.14000642;0.094227384;0.12206995;0.127175055;0.205638577;0.119096631;0.170788659;0.159279038;0.299598291;0.144215344;0.246386694;0.017181605;0.020764748;0.020945157;0.025121484;0.013546904;0.016978122;0.012459605;0.01556957;0.93092074;0.941085111;0.921853363;0.937169655;0.937892014;0.950902739;0.91839103;0.93571886
-65;0.080314151;0.103339841;0.08741852;0.111205415;0.075911491;0.110649675;0.072212294;0.096758817;0.107886384;0.176214423;0.101565278;0.145603141;0.141321838;0.268269277;0.12840142;0.219880867;0.181913571;0.380819996;0.155481303;0.32087688;0.018193569;0.022272071;0.022205313;0.026832613;0.014504857;0.018281119;0.013358769;0.016807049;0.946454606;0.954234831;0.938688652;0.950953467;0.952068468;0.961703603;0.937029432;0.949701142
-63;0.087069532;0.126218925;0.093914951;0.134152564;0.084179952;0.141516504;0.078921341;0.11720255;0.120770424;0.23408945;0.11053182;0.190485368;0.161896359;0.350637384;0.139640617;0.290926853;0.217066039;0.471893133;0.171942151;0.408099669;0.019401539;0.023927908;0.023631498;0.028530028;0.015579319;0.019759816;0.014210551;0.018236744;0.956447294;0.963139366;0.950195117;0.959114934;0.960749402;0.96866416;0.949673537;0.957973103
-61;0.095556558;0.170628661;0.101278198;0.178497787;0.095263803;0.196284766;0.086824905;0.158361246;0.139674312;0.312750553;0.121322668;0.258961456;0.193878914;0.442062545;0.155389049;0.379175602;0.27648806;0.566173564;0.199918658;0.500554423;0.020656692;0.025463078;0.02495341;0.030532771;0.016772966;0.021438492;0.015304561;0.019676142;0.963040292;0.968860012;0.959791551;0.965747746;0.968048245;0.974317945;0.958769491;0.965044295
-59;0.106381848;0.24147078;0.110962561;0.246420203;0.112419658;0.275213883;0.096899327;0.22488074;0.169225433;0.407875027;0.136036167;0.347562455;0.247690316;0.537168775;0.181779963;0.473547772;0.387790557;0.658228655;0.261097138;0.596437675;0.022124981;0.027361799;0.026596586;0.032535514;0.018155152;0.023207498;0.01636974;0.021260817;0.969820802;0.974606544;0.964791205;0.971888279;0.976596726;0.979225005;0.962536706;0.969954104
-57;0.122724012;0.334088247;0.124710147;0.335016923;0.138993181;0.367627615;0.111094324;0.313417738;0.219200055;0.506954847;0.160536529;0.444789436;0.353900321;0.632800191;0.237584288;0.570026209;0.54858956;0.744309125;0.397035199;0.689587051;0.02358901;0.029455446;0.028438113;0.034771134;0.019665523;0.025224259;0.017622634;0.023077831;0.975925232;0.978748188;0.970137016;0.974816043;0.978349178;0.982505267;0.968346844;0.974517024
-55;0.152754201;0.434647924;0.149005983;0.435173132;0.184074878;0.470915465;0.133687903;0.413204174;0.316748279;0.605000357;0.210618544;0.545110635;0.516928429;0.725232752;0.365544482;0.666952585;0.713576823;0.82165402;0.574052347;0.775936783;0.025421351;0.031729579;0.030276379;0.037309494;0.021332124;0.027514098;0.019068388;0.025297897;0.981545613;0.982475668;0.976051015;0.979479739;0.983625268;0.986238899;0.972801956;0.978466218
-53;0.227659269;0.538201223;0.20422376;0.539885446;0.274634932;0.575525692;0.178446185;0.51810152;0.48343571;0.700656252;0.337023339;0.645074946;0.688636082;0.80840296;0.547605547;0.758398856;0.835166196;0.882356692;0.743033298;0.849477441;0.027399405;0.034251238;0.032346794;0.040083318;0.023154395;0.030098684;0.020841666;0.027689201;0.984389515;0.985814869;0.981448911;0.982381594;0.98718829;0.987732352;0.978801149;0.982121891
-51;0.39192862;0.642197058;0.339186125;0.643165842;0.441409889;0.676947204;0.296197909;0.626050871;0.67032551;0.791211927;0.521894308;0.742219843;0.824932171;0.875101456;0.729098723;0.838932571;0.892002658;0.917681566;0.854388738;0.900586286;0.029570402;0.037038469;0.034557208;0.043268559;0.025300926;0.033213241;0.022686638;0.030513453;0.987293831;0.98783392;0.984690856;0.98523163;0.990480636;0.990345894;0.982350343;0.984630163
-49;0.599639229;0.743511649;0.536000087;0.741057016;0.637863631;0.773304325;0.488154908;0.725871526;0.821445038;0.866145945;0.714274176;0.828872234;0.891790117;0.918166627;0.851758544;0.897402907;0.916652152;0.935344003;0.897952361;0.925694621;0.031940644;0.040318172;0.03698323;0.046658214;0.027742689;0.036661967;0.024890395;0.033909372;0.990928797;0.990577759;0.988623754;0.987615297;0.992180383;0.992052698;0.98679172;0.986071085
-47;0.787049991;0.834413641;0.732265845;0.83095548;0.807538998;0.856639081;0.69643179;0.819278338;0.902386318;0.918610457;0.855831029;0.895895789;0.920772817;0.938457866;0.901215578;0.927233738;0.92976279;0.946438819;0.917096654;0.938567423;0.034687657;0.044247628;0.039963673;0.050511036;0.030542579;0.041087093;0.027517296;0.037816647;0.994871081;0.990966039;0.989580688;0.989428956;0.995340372;0.993439475;0.987437724;0.988285836
-45;0.894204362;0.904854874;0.868761699;0.902108826;0.902064798;0.918078676;0.853146556;0.892940612;0.929886367;0.942256937;0.910232232;0.932298358;0.933688951;0.94982096;0.922529242;0.940862521;0.940763714;0.95434547;0.930631932;0.947106806;0.037787837;0.048713387;0.0432159;0.055111652;0.033718654;0.047292711;0.030490924;0.042560445;0.995355107;0.99249327;0.992029214;0.990361696;0.996192096;0.994959597;0.99153758;0.990153698
-43;0.934526946;0.942184043;0.922978153;0.939130435;0.937884681;0.951805923;0.915923828;0.939365512;0.944966288;0.955809972;0.933884558;0.948144183;0.9445015;0.958749105;0.936381551;0.950107219;0.947771397;0.960147931;0.937366472;0.954817742;0.041302681;0.054530219;0.046754388;0.061166455;0.037472701;0.056223893;0.03405564;0.048534117;0.995653876;0.994253469;0.991687303;0.992641725;0.998112084;0.995759661;0.992793888;0.991407834
-41;0.948372225;0.958089288;0.944917478;0.95631346;0.95229334;0.957991323;0.940863417;0.954110014;0.956778164;0.963264142;0.947710751;0.956602427;0.952429012;0.963523514;0.946365817;0.95568263;0.95521007;0.964802653;0.945577617;0.958832526;0.045225313;0.063655116;0.050783743;0.070354749;0.041777263;0.070598371;0.038057735;0.057533959;0.994723541;0.994615862;0.99408449;0.994014924;0.998333821;0.997039763;0.994624639;0.992955492
-39;0.960277276;0.967799037;0.957880968;0.964983077;0.962167365;0.969440161;0.955178771;0.965946535;0.964586509;0.969149012;0.957540704;0.96538187;0.956745067;0.96791597;0.951390292;0.961734572;0.959669628;0.970987694;0.952395604;0.966033648;0.050031317;0.080876134;0.055461808;0.087274562;0.047699393;0.095564432;0.042923376;0.073488226;0.996741062;0.996013667;0.997072438;0.994973572;0.997165512;0.997226445;0.994474106;0.994850037
-37;0.968274385;0.974254848;0.963654376;0.972663369;0.970571271;0.977612936;0.961036664;0.971029695;0.969693279;0.97453456;0.962952556;0.969807281;0.961350292;0.973406541;0.956812865;0.967071718;0.966272277;0.975514889;0.959666615;0.970558246;0.056059784;0.117677393;0.061238134;0.123124693;0.055651781;0.141859858;0.048849225;0.106031363;0.9980754;0.996634914;0.995632624;0.995673127;1.000166365;0.997839827;0.993927184;0.995757285
-35;0.973155066;0.979044644;0.971362534;0.976152044;0.975268171;0.980318701;0.968038156;0.978295853;0.972747964;0.97895713;0.9681226;0.975588865;0.966267987;0.976939604;0.962536023;0.972075292;0.969868598;0.979213161;0.963583032;0.974254397;0.064099099;0.181133973;0.06831176;0.187300437;0.06839747;0.215395259;0.056631794;0.166641317;0.998447845;0.997773866;0.998080624;0.997564514;0.999297571;0.998799904;0.99532052;0.996531113
-33;0.977289615;0.983860471;0.97464076;0.982114033;0.977512933;0.983960289;0.970906616;0.98134657;0.978572718;0.982844711;0.971902106;0.9793005;0.972873099;0.98133206;0.967316494;0.975839886;0.974056719;0.982783906;0.966001614;0.979033903;0.076275999;0.270833333;0.078899679;0.276347453;0.08985469;0.31088137;0.067618601;0.253883673;0.997742153;0.998835163;0.998974422;0.998264069;1.001882503;0.999946662;0.996649484;0.997491728
-31;0.983857786;0.986463621;0.981041565;0.985160115;0.982703002;0.988599885;0.978233448;0.987571206;0.982463361;0.987053285;0.975373337;0.983547466;0.975218334;0.984912867;0.973520246;0.981367644;0.976453026;0.984696805;0.971739583;0.982347693;0.097930063;0.376650165;0.097172189;0.379046239;0.126981151;0.417789265;0.085427256;0.3593119;1.00034609;0.999301098;0.99927119;0.998730438;1.002085988;1.00133344;0.998353142;0.998772548
-29;0.985277595;0.99026422;0.985829951;0.988935173;0.985882961;0.98963437;0.981573468;0.988578443;0.984478884;0.988551252;0.982106757;0.987116345;0.979716733;0.988254953;0.979247861;0.983226114;0.979082148;0.987629918;0.975148005;0.986999745;0.145878176;0.489402847;0.13725679;0.489895723;0.195656377;0.530179616;0.119554047;0.471180574;1.001326949;1.000232967;0.999074947;0.999922272;1.003417885;1.001146758;0.998115598;0.998612445
-27;0.989859754;0.992919433;0.985959558;0.991981255;0.989177858;0.999365785;0.984940746;0.992074919;0.988940477;0.99029888;0.984752148;0.989864383;0.982978428;0.98973502;0.980878115;0.986704789;0.984174416;0.989861634;0.981472441;0.98846546;0.279814151;0.601201526;0.242122629;0.60338448;0.339985745;0.642491646;0.206357992;0.584439083;1.001654948;1.001138952;1.001363206;1.000932739;1.003017328;1.001200096;1.000440433;0.999332906
-25;0.991240865;0.994351165;0.991892665;0.99312679;0.992162048;0.992407397;0.986752885;0.995862241;0.991570495;0.993401812;0.990329698;0.992755175;0.986770172;0.991406063;0.984950747;0.98918275;0.986654506;0.991455716;0.961354753;0.990632169;0.49084107;0.711659447;0.43317488;0.714130463;0.54581298;0.747206558;0.392883756;0.695206378;1.002089803;1.000698902;1.003972395;1.001554565;1.004237791;1.002053498;1.001060908;1.000506991
-23;0.993790943;0.995887023;0.994249465;0.99531372;0.994215985;0.992994462;0.991060031;0.995457021;0.995530696;0.995363435;0.994286443;0.994468237;0.99069605;0.994270709;0.988822921;0.990898261;0.989475859;0.994707645;0.969021415;0.992352791;0.712168173;0.814511139;0.657511277;0.815638989;0.751424935;0.842026942;0.622611154;0.801096135;1.003659388;1.000905985;1.001952656;1.001554565;1.004159119;1.001920154;1.001060908;1.000720461
-21;0.995561615;0.997084472;0.996903719;0.99653736;0.995650165;0.997634375;0.993993626;0.995788337;0.99770858;0.996897068;0.995842367;0.995895789;0.991932727;0.99579852;0.99087981;0.993090303;0.992601392;0.996046675;0.990009761;0.994073413;0.877806486;0.901351073;0.841566962;0.900069863;0.894801656;0.919512322;0.824057924;0.891671474;1.003570193;1.001035411;1.004519618;1.001684112;1.005680157;1.002426861;1.004833431;1.001440922
-19;0.99935441;0.998360016;0.999039104;0.997787035;0.998141121;0.997718285;0.99586046;0.999706683;0.998538353;0.998074042;0.998279741;0.997359029;0.990523608;0.997183099;0.990905275;0.994710508;0.995224937;0.996237965;0.995649893;0.996303849;0.94277163;0.956605817;0.934861013;0.95552048;0.951139417;0.964572891;0.932519906;0.950726386;1.003057038;1.001320149;1.005134146;1.001813659;1.004380938;1.002266848;1.004643247;1.000506991
-17;0.999950087;0.998047638;0.999536128;0.997839104;0.998850178;0.997674096;0.999790216;0.998353675;1.000379546;0.997111064;0.997297259;0.998429693;0.993601171;0.998281213;0.99355823;0.994805814;0.996513391;0.997003124;0.994995647;0.99687739;0.969266167;0.976691419;0.965319201;0.976919295;0.974875759;0.981307435;0.966739285;0.975953218;1.003333394;1.000569476;1.002368632;1.001735931;1.005193747;1.001520122;1.003289671;1.00085388
-15;1.001984868;0.998750488;1.001854789;0.99893257;0.999674217;0.99948488;0.99849882;0.999839885;1.000562518;0.998288038;0.999948468;0.998608137;0.996894049;0.998519933;0.994345767;0.996044794;0.998150972;0.998405917;0.992687487;0.998024471;0.981555959;0.987365924;0.979427499;0.987398763;0.984810399;0.989322264;0.983990593;0.986022972;1.003570193;1.000647132;1.004626984;1.001735931;1.004416807;1.00066672;1.002213707;0.999626428
-13;1.003125964;0.998802551;1.003158697;0.999869826;0.998850178;0.996547767;0.999317636;0.998700427;1.002744686;0.998716028;1.001326361;1.000071378;0.99670907;0.998185725;0.996270554;0.996902549;0.999760147;0.99866097;0.994745209;0.999681366;0.987677894;0.991903878;0.983360603;0.992470308;0.989124434;0.993316625;0.991510436;0.991320082;1.001837527;0.99950818;1.002563339;1.000751373;1.001907816;1.000800064;1.001249333;1.000106735
-11;0.998335865;0.998984772;1.001895528;1.000026035;0.997696266;0.998461092;0.999793692;1.002475138;1.003204607;0.99939368;1.001480508;1.000642398;0.998110012;0.999522559;0.998977524;0.997236121;0.998543748;0.998916024;0.996816957;1;0.992616446;0.99548783;0.991288559;0.995109582;0.993652621;0.996318922;0.99538881;0.994676666;1.002329169;0.99955995;1.001581932;1.000233185;1.001087055;1.000186682;1.001279378;1.000240154
-9;0.999829109;0.999245087;1.00063865;0.999036709;0.999503145;1.001271694;1.000834598;0.99904718;1.002618733;0.998359369;1.001044847;1.000999286;0.996803626;0.998901886;0.99682171;0.998475101;1.000306215;1;0.996747579;1;0.997483552;0.997498969;0.993464557;0.997929982;0.996736322;0.99804198;1.00095225;0.996538522;1.000695185;0.999741147;1.001363206;1.000207275;1.000610004;1.000160013;1.000946641;0.999893265
-7;0.999715181;0.998698425;1.00117827;0.999453267;0.999329271;0.994774498;0.998974876;1.002826998;1.002590651;0.998359369;1.001988243;1.001391863;0.997905222;0.999522559;0.997525004;0.999618775;1.000147773;0.999681183;0.997411249;0.999745093;0.99898988;0.997963078;0.994238738;0.998732114;0.997319097;0.998746867;1.002190829;0.998531494;1.000780284;0.99955995;0.999752762;0.999896362;1.000089239;1.000320026;1.000407026;1.000133419
-5;0.998449573;0.999140961;1.002112723;0.999921895;0.997796175;0.99629147;0.998860623;0.999136329;1.001708549;0.999322348;1.000279287;1.001498929;0.998110012;1.000716161;0.998517562;0.99799857;0.998150972;1.000127527;0.99808328;1;0.99929823;0.998942863;0.995024209;0.999301369;0.999011316;0.999921679;1.004624702;0.99929197;0.998288203;0.999948229;1.000688801;1.001088196;1.001516253;1.00045337;1.000458914;0.999866581
